customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,gasto_mensual,gasto_total,gasto_diario
7861-uvuft,1.0,female,0,1,0,15,1,no,fiber optic,no,no,yes,no,yes,no,month-to-month,1,electronic check,84.3,1308.4,2.81
7868-bgsza,0.0,male,0,1,0,43,1,yes,dsl,yes,no,yes,no,yes,yes,one year,1,electronic check,80.2,3581.6,2.6733333333333333
7868-tmwmz,0.0,female,1,1,0,60,1,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),110.0,6668.35,3.6666666666666665
7869-zydst,0.0,male,0,1,0,31,1,yes,dsl,no,no,no,no,yes,no,month-to-month,1,credit card (automatic),59.05,1882.8,1.9683333333333333
7872-baazr,0.0,female,0,1,1,53,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),19.55,1007.9,0.6516666666666667
7872-rddlz,0.0,female,1,0,0,67,1,yes,dsl,no,yes,no,no,no,no,month-to-month,0,electronic check,54.9,3725.5,1.8299999999999998
7873-cvmaw,0.0,male,0,0,0,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),88.55,6362.35,2.9516666666666667
7874-ecpqj,0.0,female,0,0,1,4,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),20.05,85.5,0.6683333333333333
7876-aehig,0.0,female,0,0,1,51,0,no phone service,dsl,yes,no,yes,yes,yes,yes,one year,0,bank transfer (automatic),60.15,3077.0,2.005
7876-beutg,0.0,female,0,0,0,15,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,48.8,720.1,1.6266666666666665
7876-dnyap,0.0,female,0,1,1,69,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.8,1436.95,0.66
7878-jgdkk,0.0,male,0,0,0,4,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.55,220.75,1.4849999999999999
7878-rtczg,0.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.9,19.9,0.6633333333333333
7879-cgsfv,0.0,male,0,0,0,55,1,no,fiber optic,yes,yes,no,no,yes,yes,one year,1,mailed check,100.9,5552.05,3.3633333333333337
7880-xsojx,0.0,male,0,0,0,4,0,no phone service,dsl,yes,yes,no,yes,no,no,month-to-month,0,mailed check,42.4,146.4,1.4133333333333333
7881-evuad,1.0,female,0,0,0,2,0,no phone service,dsl,yes,yes,no,no,no,yes,month-to-month,1,electronic check,42.6,72.4,1.4200000000000002
7881-inrlc,1.0,male,0,0,0,45,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),100.85,4740.0,3.3616666666666664
7883-rojoc,0.0,female,0,1,0,19,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.9,839.65,1.4966666666666666
7890-vyywg,1.0,male,1,1,0,3,0,no phone service,dsl,no,no,no,no,yes,no,month-to-month,1,mailed check,36.45,93.7,1.215
7892-pookp,1.0,female,0,1,0,28,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,104.8,3046.05,3.493333333333333
7892-qvykw,0.0,female,0,1,1,23,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,0,electronic check,85.6,1868.4,2.853333333333333
7893-ixhrq,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,electronic check,20.55,20.55,0.685
7895-vonwt,0.0,female,0,0,0,25,0,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,1,electronic check,48.25,1293.8,1.6083333333333334
7898-pdwqe,0.0,male,0,1,0,71,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,0,credit card (automatic),80.4,5727.15,2.68
7901-hxjva,0.0,male,0,0,0,14,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,0,electronic check,76.45,1117.55,2.5483333333333333
7901-iidqv,0.0,male,0,0,0,24,1,yes,dsl,no,no,no,yes,no,no,one year,0,bank transfer (automatic),54.6,1242.25,1.82
7901-tbkjx,0.0,male,1,0,0,56,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,101.05,5594.0,3.368333333333333
7903-cmpey,1.0,male,1,1,0,1,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,80.3,80.3,2.6766666666666667
7905-njmxs,0.0,male,1,1,0,7,1,yes,dsl,yes,yes,no,yes,no,no,month-to-month,0,electronic check,64.2,475.0,2.14
7905-tvxta,0.0,female,0,0,0,5,1,no,dsl,yes,no,no,yes,yes,no,month-to-month,1,electronic check,64.35,352.65,2.145
7908-qcbca,1.0,female,0,1,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,69.4,69.4,2.3133333333333335
7909-fioiy,0.0,female,0,1,1,19,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,24.85,434.8,0.8283333333333334
7912-syrqt,1.0,female,0,0,0,7,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),75.1,552.95,2.503333333333333
7916-vccpb,0.0,female,0,1,1,16,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,0,bank transfer (automatic),73.25,1195.75,2.441666666666667
7919-zodzz,0.0,female,0,1,1,10,1,no,dsl,no,yes,yes,no,no,yes,one year,1,mailed check,65.9,660.05,2.1966666666666668
7921-bepci,0.0,female,0,0,0,72,1,yes,dsl,yes,yes,no,no,no,no,two year,0,bank transfer (automatic),59.75,4265.0,1.9916666666666667
7921-lmdfq,0.0,male,1,0,0,51,1,no,fiber optic,no,no,yes,no,yes,yes,one year,1,bank transfer (automatic),94.0,4905.75,3.1333333333333333
7923-iyjwy,0.0,male,1,0,0,67,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),116.1,7839.85,3.8699999999999997
7924-gjzfi,0.0,female,1,1,0,25,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.3,1813.1,2.31
7925-pnrgi,0.0,female,0,1,1,45,1,yes,dsl,yes,yes,yes,yes,yes,no,month-to-month,0,mailed check,81.3,3541.1,2.71
7926-ijoou,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),19.3,19.3,0.6433333333333333
7927-auxbz,1.0,female,0,0,0,30,1,no,fiber optic,no,no,no,yes,yes,no,month-to-month,0,electronic check,85.15,2555.9,2.8383333333333334
7928-vjyab,0.0,male,0,1,1,11,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,90.6,1020.2,3.02
7929-dmbcv,0.0,female,0,1,0,20,1,no,fiber optic,no,no,yes,yes,no,no,month-to-month,1,mailed check,81.0,1683.7,2.7
7929-skfgk,0.0,male,0,1,0,70,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),114.3,8244.3,3.81
7931-pxhfc,1.0,male,0,0,0,38,1,no,dsl,no,no,yes,yes,no,yes,one year,1,mailed check,62.3,2354.8,2.0766666666666667
7932-wptds,1.0,female,1,1,0,1,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,24.8,24.8,0.8266666666666667
7938-ouhio,1.0,male,0,0,0,3,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,98.7,293.65,3.29
7940-uqqug,0.0,female,0,1,1,64,1,yes,fiber optic,yes,no,no,yes,yes,yes,one year,1,bank transfer (automatic),104.4,6721.6,3.48
7941-rcjow,0.0,male,0,0,0,65,1,no,no,no,no,no,no,no,no,two year,1,credit card (automatic),19.55,1218.65,0.6516666666666667
7943-rqchr,1.0,female,0,0,0,9,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,94.75,889.9,3.158333333333333
7945-hlkea,0.0,female,0,0,0,60,1,yes,dsl,yes,no,yes,yes,no,no,one year,0,electronic check,64.75,4039.5,2.158333333333333
7945-prbvf,0.0,male,0,0,0,35,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),21.45,705.45,0.715
7950-xwovn,0.0,male,0,0,0,11,0,no phone service,dsl,no,yes,yes,no,no,no,month-to-month,0,mailed check,34.7,383.55,1.1566666666666667
7951-qkzpl,1.0,female,0,1,1,33,1,yes,no,no,no,no,no,no,no,two year,1,mailed check,24.5,740.3,0.8166666666666667
7951-vrdvk,0.0,female,0,0,0,36,1,no,dsl,yes,yes,yes,yes,yes,yes,one year,0,bank transfer (automatic),85.85,3003.55,2.8616666666666664
7952-oboyl,0.0,male,0,0,0,3,1,no,fiber optic,no,no,yes,yes,yes,no,month-to-month,1,mailed check,89.85,244.45,2.9949999999999997
7954-mlbun,0.0,male,0,0,0,31,1,no,fiber optic,no,no,yes,yes,yes,yes,two year,0,bank transfer (automatic),99.45,3109.9,3.315
7956-xqwgu,0.0,male,0,0,0,27,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),19.4,460.25,0.6466666666666666
7957-ryhqd,1.0,female,1,0,0,40,1,no,fiber optic,yes,yes,no,no,no,no,month-to-month,1,credit card (automatic),79.2,3233.85,2.64
7963-gqrmy,1.0,female,0,1,1,3,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.3,134.5,1.4766666666666666
7963-shndt,0.0,female,0,0,0,52,0,no phone service,dsl,yes,yes,no,yes,no,no,two year,0,mailed check,39.1,1982.1,1.3033333333333335
7964-vexdg,0.0,male,0,0,1,21,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,0,electronic check,80.35,1747.2,2.6783333333333332
7964-yesjc,0.0,female,0,1,0,24,1,yes,dsl,yes,yes,yes,no,no,no,month-to-month,0,mailed check,66.3,1559.45,2.21
7964-zrkkg,0.0,male,0,1,0,67,1,yes,fiber optic,no,yes,no,no,yes,no,one year,1,bank transfer (automatic),88.4,5798.3,2.9466666666666668
7966-yotqw,0.0,male,0,0,0,10,1,yes,dsl,yes,no,no,no,no,no,month-to-month,1,credit card (automatic),54.5,568.2,1.8166666666666667
7967-hycde,0.0,male,0,0,0,8,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),70.7,553.4,2.356666666666667
7968-bcbqb,,female,0,0,0,3,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),74.4,215.8,2.48
7968-quxns,0.0,male,0,0,0,6,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,18.95,110.15,0.6316666666666666
7969-aulmz,1.0,female,0,0,0,21,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,97.35,2119.5,3.2449999999999997
7969-ffowg,0.0,male,0,1,1,65,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.9,1292.6,0.6633333333333333
7971-hlvxi,0.0,male,0,1,1,72,1,yes,fiber optic,no,no,no,no,no,yes,two year,1,credit card (automatic),84.5,6130.85,2.816666666666667
7973-dzrkh,0.0,female,0,0,1,66,1,yes,fiber optic,yes,no,yes,yes,no,no,two year,1,credit card (automatic),90.95,5930.05,3.0316666666666667
7975-jmznt,0.0,male,0,1,0,66,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),91.7,6075.9,3.0566666666666666
7975-tzmlr,0.0,male,0,0,0,47,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,electronic check,103.1,4889.3,3.4366666666666665
7976-cicys,0.0,male,0,0,0,4,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),20.7,83.75,0.69
7977-hxjku,0.0,male,0,0,1,21,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.6,397.0,0.6533333333333334
7978-dkuqh,0.0,female,0,1,0,25,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,74.6,1797.75,2.4866666666666664
7979-corpm,1.0,male,0,0,0,24,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,credit card (automatic),90.55,2282.55,3.018333333333333
7979-yhufg,,male,0,0,0,8,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,70.1,551.35,2.3366666666666664
7980-mhflq,0.0,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,24.9,1859.2,0.83
7982-vcelr,0.0,female,0,0,0,36,1,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),94.8,3565.65,3.1599999999999997
7989-awgeh,0.0,male,0,1,1,49,0,no phone service,dsl,yes,no,no,no,no,yes,month-to-month,1,electronic check,39.2,1838.15,1.3066666666666669
7989-chgtl,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.6,19.6,0.6533333333333334
7989-vcqoh,0.0,male,0,1,1,18,1,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,0,electronic check,83.25,1611.15,2.775
7993-nqlje,0.0,male,0,1,1,15,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,0,mailed check,75.1,1151.55,2.503333333333333
7993-pykof,1.0,male,0,1,0,8,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,0,electronic check,75.0,632.95,2.5
7994-uyivz,0.0,male,0,1,0,8,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,bank transfer (automatic),85.65,659.45,2.855
7994-xirtr,0.0,male,1,0,0,54,1,no,dsl,no,no,yes,yes,no,yes,one year,0,bank transfer (automatic),65.25,3529.95,2.175
7995-zhhnz,0.0,male,0,1,0,42,1,yes,dsl,yes,no,no,no,no,no,one year,0,credit card (automatic),56.1,2386.85,1.87
7996-bpxhy,0.0,female,0,1,1,13,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),25.0,332.5,0.8333333333333334
7996-mhxlw,0.0,female,0,0,0,66,1,yes,no,no,no,no,no,no,no,two year,1,credit card (automatic),25.15,1683.6,0.8383333333333333
7997-eassd,0.0,female,0,1,0,63,1,yes,fiber optic,no,no,no,yes,no,no,one year,1,credit card (automatic),81.2,4965.1,2.7066666666666666
7998-wnzem,0.0,male,0,0,0,71,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,0,bank transfer (automatic),80.6,5708.2,2.6866666666666665
7998-zlxwn,0.0,female,0,1,0,15,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.45,330.8,0.6816666666666666
8000-reiqb,1.0,female,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.95,69.95,2.3316666666666666
8003-ewndz,0.0,female,0,0,0,10,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,21.2,222.65,0.7066666666666667
8006-pycsw,0.0,female,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.1,39.8,0.67
8007-yypwd,0.0,female,0,0,0,15,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),25.05,369.1,0.8350000000000001
8008-esflk,0.0,female,0,1,0,53,1,no,fiber optic,yes,yes,yes,yes,yes,yes,one year,0,electronic check,110.5,5835.5,3.683333333333333
8008-hawed,1.0,male,0,0,0,14,0,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,1,electronic check,50.75,712.75,1.6916666666666667
8008-otezx,0.0,female,0,1,1,35,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.65,708.8,0.6549999999999999
8010-ezlou,1.0,male,1,0,0,15,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,80.2,1217.25,2.6733333333333333
8012-soudq,0.0,female,1,0,0,43,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,electronic check,90.25,3838.75,3.0083333333333333
8015-ihcgw,0.0,female,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,electronic check,115.5,8425.15,3.85
8016-ncfvo,0.0,male,1,0,0,55,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,1,electronic check,116.5,6382.55,3.8833333333333333
8016-zmgmo,0.0,female,1,1,0,66,1,yes,dsl,no,yes,yes,no,yes,no,one year,1,bank transfer (automatic),70.85,4738.85,2.3616666666666664
8017-lxhfa,1.0,female,1,0,0,23,1,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,94.75,2293.6,3.158333333333333
8017-uvszu,0.0,female,0,1,0,40,1,yes,dsl,no,yes,no,no,no,no,month-to-month,0,credit card (automatic),56.6,2379.1,1.8866666666666667
8019-enhxu,1.0,male,0,1,0,42,1,yes,fiber optic,no,yes,yes,yes,no,yes,month-to-month,1,electronic check,99.45,4138.05,3.315
8020-bwhyl,1.0,female,1,0,0,15,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,credit card (automatic),75.3,1147.45,2.51
8022-becsi,0.0,male,0,0,0,22,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.6,422.5,0.6533333333333334
8023-qhaio,0.0,female,1,1,0,56,1,yes,fiber optic,no,no,no,yes,no,no,month-to-month,1,bank transfer (automatic),76.85,4275.75,2.5616666666666665
8024-xnafq,0.0,female,1,0,0,72,1,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,1,bank transfer (automatic),107.4,7748.75,3.58
8028-pnxhq,0.0,male,0,1,1,62,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),24.25,1424.6,0.8083333333333333
8029-gahzz,,female,1,1,0,71,1,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),109.7,7904.25,3.6566666666666667
8029-xypwt,0.0,male,1,1,0,71,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),115.05,8016.6,3.835
8033-atfas,0.0,female,0,1,1,39,1,no,dsl,no,no,yes,no,yes,no,month-to-month,1,mailed check,59.85,2341.5,1.995
8033-vczgh,0.0,male,0,1,0,50,1,yes,fiber optic,yes,no,yes,no,yes,yes,one year,1,electronic check,103.95,5231.3,3.4650000000000003
8034-rytvv,0.0,female,0,0,0,55,1,yes,fiber optic,yes,no,yes,no,no,no,one year,1,credit card (automatic),84.25,4589.85,2.808333333333333
8035-buyvg,1.0,male,0,1,0,40,0,no phone service,dsl,yes,yes,yes,no,no,no,one year,1,electronic check,42.35,1716.45,1.4116666666666666
8035-pwsev,0.0,female,0,0,0,6,1,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,1,electronic check,89.25,487.05,2.975
8039-aclpl,0.0,female,0,1,1,72,1,no,dsl,yes,yes,yes,no,no,yes,two year,0,credit card (automatic),68.75,4888.2,2.2916666666666665
8039-eqpim,0.0,male,0,1,0,69,0,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,0,bank transfer (automatic),60.25,4055.5,2.0083333333333333
8040-mnrtf,0.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,mailed check,71.1,71.1,2.3699999999999997
8041-tmeid,0.0,male,1,1,0,63,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,0,credit card (automatic),108.5,6991.9,3.6166666666666667
8042-jvnfh,1.0,male,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,71.35,71.35,2.378333333333333
8042-rnlko,0.0,male,0,0,0,66,1,yes,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),25.45,1699.15,0.8483333333333333
8043-pnysd,0.0,male,0,1,1,63,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.55,1245.6,0.6516666666666667
8044-bgwpi,0.0,male,0,1,1,12,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,21.15,306.05,0.705
8046-dnvtl,0.0,male,0,1,0,62,0,no phone service,dsl,yes,yes,no,yes,no,no,two year,1,credit card (automatic),38.6,2345.55,1.2866666666666666
8048-dsdfq,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.2,20.2,0.6733333333333333
8049-wjclq,0.0,male,0,1,1,10,1,no,dsl,no,no,yes,no,yes,no,month-to-month,0,mailed check,60.2,563.5,2.006666666666667
8050-dvojx,0.0,male,1,0,0,49,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,0,credit card (automatic),81.35,4060.9,2.7116666666666664
8050-wybnd,0.0,female,0,0,1,22,0,no phone service,dsl,no,no,yes,no,yes,yes,one year,1,credit card (automatic),49.45,1031.4,1.6483333333333334
8050-xgrvl,0.0,female,0,1,1,62,1,no,dsl,yes,no,yes,no,no,no,one year,0,credit card (automatic),54.75,3425.35,1.825
8051-hjrlt,1.0,female,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.55,70.55,2.3516666666666666
8053-wwdro,1.0,female,0,1,0,6,1,no,no,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),19.5,146.3,0.65
8058-dmyru,0.0,male,1,0,0,54,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,90.05,4931.8,3.0016666666666665
8058-intph,1.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.65,79.65,2.6550000000000002
8058-jmeqo,1.0,female,1,0,0,9,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.45,762.5,2.815
8059-udzfy,0.0,female,1,0,1,33,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),105.35,3465.05,3.5116666666666663
8060-hiwjj,0.0,male,0,0,0,64,1,yes,dsl,no,yes,yes,yes,yes,yes,two year,0,credit card (automatic),86.55,5632.55,2.885
8062-ybdoe,1.0,male,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.65,69.65,2.3216666666666668
8063-gbatb,1.0,female,1,0,0,27,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,85.25,2287.25,2.841666666666667
8063-rjynf,1.0,male,0,0,0,16,1,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,electronic check,94.25,1483.25,3.1416666666666666
8064-ravoh,0.0,male,0,0,1,1,1,no,dsl,no,no,yes,no,no,no,month-to-month,1,electronic check,49.85,49.85,1.6616666666666666
8065-bvepf,0.0,male,1,0,0,65,1,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),99.1,6496.15,3.3033333333333332
8065-qbyto,0.0,female,1,0,0,71,1,yes,fiber optic,yes,yes,no,yes,yes,no,one year,1,credit card (automatic),99.65,7181.25,3.3216666666666668
8065-ykxkd,1.0,female,0,0,0,10,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.75,799.65,2.4916666666666667
8066-poxgx,1.0,female,0,0,0,13,0,no phone service,dsl,no,no,no,no,no,yes,month-to-month,1,electronic check,35.1,446.1,1.1700000000000002
8067-nioym,0.0,female,0,1,1,24,1,no,no,no,no,no,no,no,no,two year,1,credit card (automatic),21.1,490.65,0.7033333333333334
8069-rhuxk,0.0,female,0,1,1,67,0,no phone service,dsl,yes,no,no,yes,no,no,two year,0,credit card (automatic),35.7,2545.7,1.1900000000000002
8069-yqqaj,0.0,male,0,0,0,14,0,no phone service,dsl,no,yes,no,no,no,no,month-to-month,1,mailed check,31.1,419.7,1.0366666666666666
8070-aawzp,0.0,male,1,1,0,24,0,no phone service,dsl,no,no,yes,yes,no,no,month-to-month,0,mailed check,34.25,828.2,1.1416666666666666
8071-sbtrn,0.0,female,0,0,0,70,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,1,mailed check,111.15,7737.55,3.705
8073-ijdcm,1.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.3,20.3,0.6766666666666666
8075-gxiub,0.0,male,1,1,0,9,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),19.85,183.15,0.6616666666666667
8076-fezkj,0.0,male,0,0,0,10,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.5,225.85,0.65
8079-xrjrs,1.0,male,0,1,0,65,1,yes,fiber optic,yes,yes,yes,no,no,no,one year,0,electronic check,89.75,5769.6,2.9916666666666667
8080-ddemj,1.0,male,1,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.1,45.1,1.5033333333333334
8080-potjr,0.0,female,0,0,0,30,1,yes,dsl,yes,no,yes,no,yes,yes,one year,1,credit card (automatic),79.3,2427.1,2.643333333333333
8082-ghxop,0.0,male,0,0,1,13,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.0,659.35,1.4666666666666666
8083-ytzes,1.0,male,0,0,0,4,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.35,265.35,2.478333333333333
8084-oivbs,0.0,female,0,0,0,11,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.0,211.95,0.6666666666666666
8085-msnlk,0.0,female,0,1,0,62,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,mailed check,113.95,6891.4,3.7983333333333333
8086-ovpwv,1.0,male,0,0,0,2,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,80.2,181.1,2.6733333333333333
8087-lgyhq,0.0,male,0,0,0,9,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,94.05,811.65,3.135
8089-uzwlx,0.0,female,1,0,0,71,1,yes,fiber optic,no,no,yes,no,yes,yes,two year,0,bank transfer (automatic),104.05,7413.55,3.4683333333333333
8091-ttvax,0.0,male,0,1,0,58,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,0,credit card (automatic),100.35,5681.1,3.3449999999999998
8092-nltgf,0.0,male,0,0,0,72,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.75,1777.6,0.825
8095-wanwk,0.0,female,0,0,0,10,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,45.25,428.7,1.5083333333333333
8096-loist,0.0,female,0,0,0,19,1,no,dsl,no,no,no,no,no,yes,month-to-month,1,electronic check,56.2,1093.4,1.8733333333333335
8097-omulg,0.0,male,0,1,1,59,1,no,dsl,no,yes,yes,yes,yes,yes,one year,0,credit card (automatic),76.75,4541.9,2.558333333333333
8097-vbqtz,0.0,male,0,0,0,54,1,no,dsl,yes,yes,no,yes,yes,no,month-to-month,1,mailed check,69.9,3883.3,2.33
8098-llazx,1.0,female,1,0,0,4,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.45,396.1,3.1816666666666666
8098-tdcbu,0.0,female,0,1,0,42,1,yes,no,no,no,no,no,no,no,two year,0,electronic check,25.25,1108.2,0.8416666666666667
8099-mzpuj,0.0,male,0,1,1,48,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),111.8,5443.65,3.7266666666666666
8100-hzzlj,0.0,female,0,0,1,43,1,no,dsl,yes,yes,no,no,no,yes,month-to-month,1,electronic check,63.95,2737.05,2.131666666666667
8100-pnjmh,0.0,male,0,1,1,68,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),88.85,6132.7,2.9616666666666664
8104-oskwt,0.0,female,0,0,0,12,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,79.8,1001.2,2.6599999999999997
8106-gwqok,0.0,male,0,1,0,38,0,no phone service,dsl,yes,yes,no,yes,yes,yes,two year,1,bank transfer (automatic),60.0,2193.2,2.0
8107-kncim,0.0,male,1,1,0,14,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.1,1013.35,2.503333333333333
8107-rzlnv,0.0,male,0,1,0,72,1,yes,fiber optic,no,yes,yes,no,yes,yes,two year,1,bank transfer (automatic),106.3,7565.35,3.5433333333333334
